30.0,8.0
30.000279231051778,8.0
30.00111690521145,8.0
30.002512965497434,8.0
30.00446731695821,8.0
30.006979826699055,8.0
30.0100503239194,8.0
30.013678599960823,8.0
30.017864408365654,8.0
30.022607464946116,8.0
30.027907447864006,8.0
30.033763997720826,8.0
30.040176717658294,8.0
30.047145173469218,8.0
30.0546688937186,8.0
30.062747369874927,8.0
30.071380056451552,8.0
30.080566371158067,8.0
30.09030569506155,8.0
30.100597372757615,8.0
30.111440712551158,8.0
30.122834986646595,8.0
30.134779431347578,8.0
30.147273247266,8.0
30.16031559954012,8.0
30.173905618061774,8.0
30.1880423977124,8.0
30.202724998607824,8.0
30.21795244635156,8.0
30.233723732296568,8.0
30.250037813815183,8.0
30.266893614577175,8.0
30.284290024835652,8.0
30.30222590172065,8.0
30.320700069540337,8.0
30.339711320089457,8.0
30.359258412964998,8.0
30.37934007588877,8.0
30.399955005036773,8.0
30.421101865375128,8.0
30.442779291002353,8.0
30.464985885497804,8.0
30.487720222276085,8.0
30.51098084494718,8.0
30.534766267682155,8.0
30.559074975584114,8.0
30.583905425064394,8.0
30.60925604422352,8.0
30.635125233236955,8.0
30.66151136474525,8.0
30.68841278424852,8.0
30.715827810504873,8.0
30.74375473593277,8.0
30.772191827016904,8.0
30.80113732471751,8.0
30.83058944488289,8.0
30.860546378664836,8.0
30.891006292936865,8.0
30.92196733071497,8.0
30.9534276115807,8.0
30.985385232106353,8.0
31.017838266282137,8.0
31.05078476594494,8.0
31.084222761208697,8.0
31.118150260895987,8.0
31.152565252970795,8.0
31.187465704972073,8.0
31.22284956444814,8.0
31.258714759391466,8.0
31.295059198673854,8.0
31.331880772481718,8.0
31.36917735275135,8.0
31.406946793603872,8.0
31.44518693177987,8.0
31.48389558707335,8.0
31.523070562765017,8.0
31.562709646054525,8.0
31.60281060849173,8.0
31.643371206406567,8.0
31.684389181337636,8.0
31.725862260459103,8.0
31.76778815700594,8.0
31.81016457069724,8.0
31.852989188157583,8.0
31.89625968333615,8.0
31.939973717923635,8.0
31.98412894176665,8.0
32.02872299327962,8.0
32.073753499853986,8.0
32.11921807826459,8.0
32.16511433507314,8.0
32.211439867028695,8.0
32.25819226146491,8.0
32.30536909669412,8.0
32.35296794239804,8.0
32.40098636001501,8.0
32.44942190312375,8.0
32.4982721178234,8.0
32.547534543109926,8.0
32.59720671124874,8.0
32.647286148143344,8.0
32.69777037370012,8.0
32.74865690218911,8.0
32.79994324260064,8.0
32.85162689899787,8.0
32.903705370865076,8.0
32.95617615345174,8.0
33.00903673811229,8.0
33.06228461264147,8.0
33.1159172616053,8.0
33.16993216666768,8.0
33.224326806912345,8.0
33.27909865916051,8.0
33.33424519828374,8.0
33.389763897512424,8.0
33.445652228739526,8.0
33.501907662819825,8.0
33.55852766986436,8.0
33.61550971953038,8.0
33.67285128130646,8.0
33.730549824793066,8.0
33.78860281997836,8.0
33.84700773750928,8.0
33.90576204895801,8.0
33.96486322708369,8.0
34.02430874608935,8.0
34.084096081874414,8.0
34.14422271228213,8.0
34.20468611734271,8.0
34.265483779511534,8.0
34.32661318390282,8.0
34.388071818518654,8.0
34.44985717447338,8.0
34.51196674621337,8.0
34.57439803173231,8.0
34.6371485327818,8.0
34.70021575507755,8.0
34.76359720850097,8.0
34.8272904072964,8.0
34.89129287026377,8.0
34.95560212094695,8.0
35.02021568781768,8.0
35.08513110445514,8.0
35.150345909721196,8.0
35.21585764793149,8.0
35.28166386902213,8.0
35.34776212871225,8.0
35.41414998866243,8.0
35.48082501662902,8.0
35.5477847866143,8.0
35.61502687901265,8.0
35.68254888075279,8.0
35.750348385435935,8.0
35.81842299347021,8.0
35.88677031220102,8.0
35.955387956037846,8.0
36.02427354657699,8.0
36.093424712720875,8.0
36.162839090793454,8.0
36.23251432465217,8.0
36.30244806579618,8.0
36.37263797347121,8.0
36.443081714770756,8.0
36.51377696473407,8.0
36.584721406440536,8.0
36.65591273110089,8.0
36.72734863814505,8.0
36.79902683530683,8.0
36.870945038705294,8.0
36.94310097292318,8.0
37.015492371082075,8.0
37.0881169749147,8.0
37.160972534834016,8.0
37.2340568099997,8.0
37.307367568381366,8.0
37.38090258681929,8.0
37.45465965108209,8.0
37.52863655592188,8.0
37.60283110512657,8.0
37.67724111156963,8.0
37.75186439725719,8.0
37.82669879337272,8.0
37.901742140319044,8.0
37.97699228775806,8.0
38.052447094647974,8.0
38.1281044292782,8.0
38.203962169302024,8.0
38.28001820176684,8.0
38.35627042314236,8.0
38.43271673934659,8.0
38.5093550657696,8.0
38.586183327295345,8.0
38.66319945832135,8.0
38.74040140277651,8.0
38.81778711413682,8.0
38.89535455543926,8.0
38.97310169929392,8.0
39.05102652789405,8.0
39.12912703302465,8.0
39.20740121606904,8.0
39.2858470880139,8.0
39.364462669452685,8.0
39.443245990587215,8.0
39.522195091227886,8.0
39.60130802079232,8.0
39.68058283830237,8.0
39.76001761237988,8.0
39.83961042124078,8.0
39.919359352687984,8.0
39.99926250410286,8.0
40.07931798243536,8.0
40.15952390419286,8.0
40.23987839542784,8.0
40.32037959172421,8.0
40.40102563818263,8.0
40.481814689404445,8.0
40.562744909474745,8.0
40.64381447194415,8.0
